abstract_sku,old_sku,concrete_sku,name.en_US,name.de_DE,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,icecat_pdp_url,description.en_US,description.de_DE,is_searchable.en_US,is_searchable.de_DE,icecat_license,bundled
2456298217,4059_4223146157,4223146157,"(EN) Quia corrupti.","(DE) Quia corrupti.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sequi vel.","(DE) Sequi vel.",1,1,,
9632318285,4060_549622375X,549622375X,"(EN) Cum in.","(DE) Cum in.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Atque possimus voluptatem.","(DE) Atque possimus voluptatem.",1,1,,
6986008562,4061_4531319222,4531319222,"(EN) Perspiciatis ea est.","(DE) Perspiciatis ea est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Impedit qui rerum.","(DE) Impedit qui rerum.",1,1,,6774286666/2
076246304X,4062_6354924651,6354924651,"(EN) Sapiente harum nostrum.","(DE) Sapiente harum nostrum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et illum.","(DE) Et illum.",1,1,,
7431922485,4063_6139375126,6139375126,"(EN) Nihil molestiae.","(DE) Nihil molestiae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Hic et.","(DE) Hic et.",1,1,,
8881938006,4064_0182480798,0182480798,"(EN) Qui laudantium.","(DE) Qui laudantium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Enim itaque veritatis.","(DE) Enim itaque veritatis.",1,1,,
6348491625,4065_2143201680,2143201680,"(EN) Aspernatur at.","(DE) Aspernatur at.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sint beatae eos.","(DE) Sint beatae eos.",1,1,,
0774672854,4066_9800975497,9800975497,"(EN) Labore non.","(DE) Labore non.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Cum sit aut.","(DE) Cum sit aut.",1,1,,5181631169/3
3651985393,4067_0204041813,0204041813,"(EN) Aut deserunt magnam.","(DE) Aut deserunt magnam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor quia.","(DE) Dolor quia.",1,1,,3013899700/3
5094420224,4068_9549397599,9549397599,"(EN) Pariatur blanditiis mollitia.","(DE) Pariatur blanditiis mollitia.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maxime sed.","(DE) Maxime sed.",1,1,,
7199543859,4069_6813347004,6813347004,"(EN) Facilis voluptatibus.","(DE) Facilis voluptatibus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Repellendus nulla.","(DE) Repellendus nulla.",1,1,,
6216826867,4070_0027643050,0027643050,"(EN) Neque fugit.","(DE) Neque fugit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor maiores mollitia.","(DE) Dolor maiores mollitia.",1,1,,5292740144/4
8024509970,4071_9633102502,9633102502,"(EN) Ab minima tempora.","(DE) Ab minima tempora.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatibus rerum.","(DE) Voluptatibus rerum.",1,1,,4350735410/2
4421249262,4072_6663375431,6663375431,"(EN) Sed molestiae nostrum.","(DE) Sed molestiae nostrum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Reprehenderit sed rem.","(DE) Reprehenderit sed rem.",1,1,,1592410197/3
0779778677,4073_3623863939,3623863939,"(EN) Sint eos nam.","(DE) Sint eos nam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) In accusantium occaecati.","(DE) In accusantium occaecati.",1,1,,
8830417459,4074_244772621X,244772621X,"(EN) Nemo accusamus voluptate.","(DE) Nemo accusamus voluptate.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Tempora consequuntur.","(DE) Tempora consequuntur.",1,1,,8172657528/2
2542417342,4075_1403228248,1403228248,"(EN) Ea minima autem.","(DE) Ea minima autem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Totam deleniti.","(DE) Totam deleniti.",1,1,,1937666603/5
5610217946,4076_1960473999,1960473999,"(EN) Corrupti quaerat enim.","(DE) Corrupti quaerat enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quaerat ducimus magni.","(DE) Quaerat ducimus magni.",1,1,,
1129041115,4077_1491786981,1491786981,"(EN) Qui sit.","(DE) Qui sit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Est voluptates.","(DE) Est voluptates.",1,1,,
1541252462,4078_7351944431,7351944431,"(EN) Blanditiis possimus itaque.","(DE) Blanditiis possimus itaque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Laborum quas.","(DE) Laborum quas.",1,1,,
6044185966,4079_6515869002,6515869002,"(EN) Tempore sit dolore.","(DE) Tempore sit dolore.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sed quas et.","(DE) Sed quas et.",1,1,,
1391154169,4080_9625259104,9625259104,"(EN) Aut quia dolorem.","(DE) Aut quia dolorem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dignissimos inventore neque.","(DE) Dignissimos inventore neque.",1,1,,
027626732X,4081_2136967614,2136967614,"(EN) Voluptate laboriosam.","(DE) Voluptate laboriosam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Est mollitia.","(DE) Est mollitia.",1,1,,
4317516349,4082_6181999736,6181999736,"(EN) Laborum maiores ipsum.","(DE) Laborum maiores ipsum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quis magnam porro.","(DE) Quis magnam porro.",1,1,,
6651326481,4083_8680860492,8680860492,"(EN) Voluptates ut.","(DE) Voluptates ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut possimus.","(DE) Ut possimus.",1,1,,7363436215/4
9166888689,4084_5143157706,5143157706,"(EN) Illo temporibus sequi.","(DE) Illo temporibus sequi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eos enim doloremque.","(DE) Eos enim doloremque.",1,1,,
7800468968,4085_0800811623,0800811623,"(EN) Earum et.","(DE) Earum et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Id tenetur ipsam.","(DE) Id tenetur ipsam.",1,1,,095905149X/5
996300816X,4086_516334157X,516334157X,"(EN) Magni pariatur dolorem.","(DE) Magni pariatur dolorem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sed ut.","(DE) Sed ut.",1,1,,1856942325/5
7416931282,4087_9377327121,9377327121,"(EN) Magni odit voluptatem.","(DE) Magni odit voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Odio repellendus voluptatum.","(DE) Odio repellendus voluptatum.",1,1,,7522744520/5
2227461896,4088_731992515X,731992515X,"(EN) Fugiat culpa doloremque.","(DE) Fugiat culpa doloremque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Officiis ducimus rerum.","(DE) Officiis ducimus rerum.",1,1,,
6960637074,4089_124954369X,124954369X,"(EN) Cum est et.","(DE) Cum est et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sapiente itaque illo.","(DE) Sapiente itaque illo.",1,1,,0432715304/2
6235284217,4090_6477629755,6477629755,"(EN) Ipsam aliquam quia.","(DE) Ipsam aliquam quia.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui qui.","(DE) Qui qui.",1,1,,4397764360/1
2434628583,4091_3203729164,3203729164,"(EN) Corrupti nulla praesentium.","(DE) Corrupti nulla praesentium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iure omnis accusamus.","(DE) Iure omnis accusamus.",1,1,,8341856557/4
3217544331,4092_8182909686,8182909686,"(EN) Blanditiis veritatis.","(DE) Blanditiis veritatis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nostrum deleniti.","(DE) Nostrum deleniti.",1,1,,1105475921/5
6242752433,4093_1518570003,1518570003,"(EN) Recusandae molestiae.","(DE) Recusandae molestiae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sint tempora non.","(DE) Sint tempora non.",1,1,,8308255388/5
1760567140,4094_1792724853,1792724853,"(EN) Ut quo.","(DE) Ut quo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eum aut aut.","(DE) Eum aut aut.",1,1,,
1878745867,4095_3514162581,3514162581,"(EN) Nobis tenetur quibusdam.","(DE) Nobis tenetur quibusdam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vel officiis.","(DE) Vel officiis.",1,1,,
5698649812,4096_0393945219,0393945219,"(EN) Commodi quisquam nobis.","(DE) Commodi quisquam nobis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Doloribus quia quas.","(DE) Doloribus quia quas.",1,1,,0755266153/2
0945551177,4097_4724866551,4724866551,"(EN) Ex et neque.","(DE) Ex et neque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deleniti assumenda.","(DE) Deleniti assumenda.",1,1,,
5012692454,4098_449895307X,449895307X,"(EN) Eos ab accusantium.","(DE) Eos ab accusantium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Saepe sequi animi.","(DE) Saepe sequi animi.",1,1,,2745274368/1
9764737943,4099_9467180952,9467180952,"(EN) Facilis quo voluptatem.","(DE) Facilis quo voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maxime qui tempore.","(DE) Maxime qui tempore.",1,1,,
0549103392,4100_1318257999,1318257999,"(EN) Atque est.","(DE) Atque est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sit laboriosam minus.","(DE) Sit laboriosam minus.",1,1,,9550300765/3
0290271231,4101_0086532669,0086532669,"(EN) Eum dolorum eius.","(DE) Eum dolorum eius.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Illum velit dolor.","(DE) Illum velit dolor.",1,1,,
2931228761,4102_1266152814,1266152814,"(EN) Nam id.","(DE) Nam id.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Non provident dolor.","(DE) Non provident dolor.",1,1,,
2184204536,4103_1888191546,1888191546,"(EN) Inventore perferendis.","(DE) Inventore perferendis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut esse et.","(DE) Ut esse et.",1,1,,5980683127/4
6051338470,4104_5208788209,5208788209,"(EN) Possimus et.","(DE) Possimus et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) A sapiente.","(DE) A sapiente.",1,1,,
134624944X,4105_347618126X,347618126X,"(EN) Et voluptatem sint.","(DE) Et voluptatem sint.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Debitis qui omnis.","(DE) Debitis qui omnis.",1,1,,
6099129154,4106_2921579774,2921579774,"(EN) Harum quia iste.","(DE) Harum quia iste.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eius eaque.","(DE) Eius eaque.",1,1,,1644890135/3
1756680353,4107_6391434956,6391434956,"(EN) Nemo non.","(DE) Nemo non.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Error corrupti et.","(DE) Error corrupti et.",1,1,,
1739149238,4108_964639714X,964639714X,"(EN) Quo rerum unde.","(DE) Quo rerum unde.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Animi ut voluptas.","(DE) Animi ut voluptas.",1,1,,1407230867/4
8826743665,4109_2667238435,2667238435,"(EN) Aspernatur esse.","(DE) Aspernatur esse.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut voluptatem.","(DE) Aut voluptatem.",1,1,,
6280893995,4110_3700300026,3700300026,"(EN) Ab pariatur.","(DE) Ab pariatur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Veniam expedita.","(DE) Veniam expedita.",1,1,,129680089X/4
0830857354,4111_9941393869,9941393869,"(EN) Ut suscipit voluptatum.","(DE) Ut suscipit voluptatum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maxime iure.","(DE) Maxime iure.",1,1,,
2091226394,4112_1800145179,1800145179,"(EN) Neque est.","(DE) Neque est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Repellendus neque sint.","(DE) Repellendus neque sint.",1,1,,2553719248/1
0277436826,4113_205462845X,205462845X,"(EN) Rerum quae.","(DE) Rerum quae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Asperiores hic.","(DE) Asperiores hic.",1,1,,9801235500/3
3745047532,4114_3576851453,3576851453,"(EN) Inventore illum.","(DE) Inventore illum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Molestiae culpa ad.","(DE) Molestiae culpa ad.",1,1,,
9497214928,4115_8750865021,8750865021,"(EN) Ipsam voluptates.","(DE) Ipsam voluptates.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Omnis sed quis.","(DE) Omnis sed quis.",1,1,,9795698842/1
7261109649,4116_0133363317,0133363317,"(EN) Dolor nobis occaecati.","(DE) Dolor nobis occaecati.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nobis eum dicta.","(DE) Nobis eum dicta.",1,1,,
2882803397,4117_7143516694,7143516694,"(EN) Hic minus.","(DE) Hic minus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) A mollitia voluptas.","(DE) A mollitia voluptas.",1,1,,8402700802/2
1698693508,4118_1805036297,1805036297,"(EN) Dignissimos quae.","(DE) Dignissimos quae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eum est.","(DE) Eum est.",1,1,,0393945219/4
9762486587,4119_397530491X,397530491X,"(EN) Eum nam.","(DE) Eum nam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Doloremque quis.","(DE) Doloremque quis.",1,1,,
587668726X,4120_8689204202,8689204202,"(EN) Aliquam sed enim.","(DE) Aliquam sed enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sequi ab.","(DE) Sequi ab.",1,1,,
2406132048,4121_5789383548,5789383548,"(EN) Ut qui commodi.","(DE) Ut qui commodi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sint praesentium.","(DE) Sint praesentium.",1,1,,2029647527/3
0598088504,4122_4851252285,4851252285,"(EN) Autem rerum temporibus.","(DE) Autem rerum temporibus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Est aliquam temporibus.","(DE) Est aliquam temporibus.",1,1,,
4926140551,4123_5117269454,5117269454,"(EN) Error temporibus velit.","(DE) Error temporibus velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quaerat ab.","(DE) Quaerat ab.",1,1,,693329448X/4
4009534435,4124_2096819318,2096819318,"(EN) Natus iusto.","(DE) Natus iusto.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nobis vel.","(DE) Nobis vel.",1,1,,0644964588/2
825350215X,4125_2269569989,2269569989,"(EN) Nam sed laboriosam.","(DE) Nam sed laboriosam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Hic omnis.","(DE) Hic omnis.",1,1,,
4108507886,4126_0679722718,0679722718,"(EN) Dolores optio quis.","(DE) Dolores optio quis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatibus earum eos.","(DE) Voluptatibus earum eos.",1,1,,
0812575954,4127_8463098940,8463098940,"(EN) Et et deleniti.","(DE) Et et deleniti.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut est.","(DE) Aut est.",1,1,,5755545316/5
240953998X,4128_0665399758,0665399758,"(EN) Qui magnam.","(DE) Qui magnam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Facilis atque recusandae.","(DE) Facilis atque recusandae.",1,1,,
2963160763,4129_1948638282,1948638282,"(EN) Delectus molestiae.","(DE) Delectus molestiae.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Explicabo tempora.","(DE) Explicabo tempora.",1,1,,6726639333/2
8229440352,4130_6257072387,6257072387,"(EN) Id fugiat eos.","(DE) Id fugiat eos.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vero sed et.","(DE) Vero sed et.",1,1,,
1317676734,4131_1254616500,1254616500,"(EN) Sequi aspernatur officiis.","(DE) Sequi aspernatur officiis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Laudantium ducimus eius.","(DE) Laudantium ducimus eius.",1,1,,2294701984/1
8692350419,4132_1237744067,1237744067,"(EN) Aut magnam.","(DE) Aut magnam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut at sed.","(DE) Ut at sed.",1,1,,
5267713597,4133_5131911079,5131911079,"(EN) Necessitatibus magnam.","(DE) Necessitatibus magnam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut blanditiis.","(DE) Aut blanditiis.",1,1,,
4833306816,4134_1778118208,1778118208,"(EN) Omnis adipisci cupiditate.","(DE) Omnis adipisci cupiditate.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deserunt quas.","(DE) Deserunt quas.",1,1,,1263992412/4
8132268199,4135_5420324636,5420324636,"(EN) Repellat natus.","(DE) Repellat natus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Suscipit sint.","(DE) Suscipit sint.",1,1,,1876017643/3
2585616630,4136_2454664062,2454664062,"(EN) Quo amet.","(DE) Quo amet.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Accusamus est.","(DE) Accusamus est.",1,1,,
9761172643,4137_9245026345,9245026345,"(EN) Sed nesciunt ipsum.","(DE) Sed nesciunt ipsum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Necessitatibus voluptas deserunt.","(DE) Necessitatibus voluptas deserunt.",1,1,,9579755671/2
3435827491,4138_0353441783,0353441783,"(EN) Dolor fugiat.","(DE) Dolor fugiat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ab molestiae.","(DE) Ab molestiae.",1,1,,0146203267/5
2192271220,4139_511030758X,511030758X,"(EN) Eos doloremque.","(DE) Eos doloremque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptates consequuntur.","(DE) Voluptates consequuntur.",1,1,,
8011980149,4140_210235217X,210235217X,"(EN) Et earum.","(DE) Et earum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sit aut modi.","(DE) Sit aut modi.",1,1,,8188383333/4
5820842448,4141_7970018424,7970018424,"(EN) Nobis consequatur delectus.","(DE) Nobis consequatur delectus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut vero vel.","(DE) Aut vero vel.",1,1,,1051586771/3
7522765897,4142_9167170471,9167170471,"(EN) Pariatur aperiam praesentium.","(DE) Pariatur aperiam praesentium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Mollitia accusamus.","(DE) Mollitia accusamus.",1,1,,3050409959/3
2812655496,4143_0997989505,0997989505,"(EN) Minima ut.","(DE) Minima ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Est non.","(DE) Est non.",1,1,,
8905914144,4144_9928723923,9928723923,"(EN) Minima in velit.","(DE) Minima in velit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Accusamus omnis ea.","(DE) Accusamus omnis ea.",1,1,,
9423360491,4145_9930880488,9930880488,"(EN) Explicabo repellendus occaecati.","(DE) Explicabo repellendus occaecati.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eos sed.","(DE) Eos sed.",1,1,,
5970969176,4146_0327468106,0327468106,"(EN) Ab ut.","(DE) Ab ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Exercitationem molestiae soluta.","(DE) Exercitationem molestiae soluta.",1,1,,3210029164/3
239556253X,4147_9131973965,9131973965,"(EN) Et officia.","(DE) Et officia.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Impedit voluptas nesciunt.","(DE) Impedit voluptas nesciunt.",1,1,,5433977137/3
2143257376,4148_6917902624,6917902624,"(EN) Aperiam saepe non.","(DE) Aperiam saepe non.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et illum reprehenderit.","(DE) Et illum reprehenderit.",1,1,,
7428238811,4149_6304770383,6304770383,"(EN) Asperiores dolorem.","(DE) Asperiores dolorem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sunt eum aut.","(DE) Sunt eum aut.",1,1,,0719925770/5
3150940486,4150_3867970890,3867970890,"(EN) Nostrum dolorem dicta.","(DE) Nostrum dolorem dicta.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor sit et.","(DE) Dolor sit et.",1,1,,4560550654/1
3680549075,4151_6418796411,6418796411,"(EN) Pariatur deserunt.","(DE) Pariatur deserunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Fugiat provident.","(DE) Fugiat provident.",1,1,,7160565258/3
2736563573,4152_9959174743,9959174743,"(EN) A voluptatem a.","(DE) A voluptatem a.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Esse sed.","(DE) Esse sed.",1,1,,
1168613485,4153_5602341749,5602341749,"(EN) Magni ratione.","(DE) Magni ratione.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia provident esse.","(DE) Quia provident esse.",1,1,,
9282372170,4154_0189841095,0189841095,"(EN) Voluptates consequatur consectetur.","(DE) Voluptates consequatur consectetur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia quisquam et.","(DE) Quia quisquam et.",1,1,,4525674652/1
9624537461,4155_9648706603,9648706603,"(EN) Doloribus deserunt consequatur.","(DE) Doloribus deserunt consequatur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sapiente voluptas.","(DE) Sapiente voluptas.",1,1,,
4395897819,4156_0169573893,0169573893,"(EN) Est aut aut.","(DE) Est aut aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aperiam ad aut.","(DE) Aperiam ad aut.",1,1,,3719022587/4
594162185X,4157_9909815680,9909815680,"(EN) Saepe earum ullam.","(DE) Saepe earum ullam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem vero ut.","(DE) Dolorem vero ut.",1,1,,0761198261/4
5143364558,4158_4432741341,4432741341,"(EN) Fugit laborum.","(DE) Fugit laborum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Illum perspiciatis ab.","(DE) Illum perspiciatis ab.",1,1,,0573582114/1
5378584140,4159_1716221056,1716221056,"(EN) Quibusdam veritatis.","(DE) Quibusdam veritatis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui molestiae.","(DE) Qui molestiae.",1,1,,3899131002/1
3018243404,4160_0406550913,0406550913,"(EN) Architecto ab.","(DE) Architecto ab.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Consequatur iusto est.","(DE) Consequatur iusto est.",1,1,,
487472065X,4161_3375765258,3375765258,"(EN) Et sed impedit.","(DE) Et sed impedit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Similique ab.","(DE) Similique ab.",1,1,,0311355641/5
4787750046,4162_7033920148,7033920148,"(EN) Quis et natus.","(DE) Quis et natus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ea quaerat.","(DE) Ea quaerat.",1,1,,
6635491635,4163_0795667604,0795667604,"(EN) Quae harum.","(DE) Quae harum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia doloremque est.","(DE) Quia doloremque est.",1,1,,223682808X/1
2471798241,4164_0150503504,0150503504,"(EN) Magnam omnis itaque.","(DE) Magnam omnis itaque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Similique ut.","(DE) Similique ut.",1,1,,5587193284/4
7698042898,4165_059809587X,059809587X,"(EN) Culpa voluptatem.","(DE) Culpa voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nobis consectetur.","(DE) Nobis consectetur.",1,1,,0945484283/4
2176056450,4166_330979038X,330979038X,"(EN) Blanditiis dolore.","(DE) Blanditiis dolore.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui deserunt.","(DE) Qui deserunt.",1,1,,5165973905/1
3113980275,4167_2935575539,2935575539,"(EN) Rem nam.","(DE) Rem nam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nihil illum et.","(DE) Nihil illum et.",1,1,,
4717950666,4168_0422910260,0422910260,"(EN) Pariatur quisquam.","(DE) Pariatur quisquam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui adipisci itaque.","(DE) Qui adipisci itaque.",1,1,,4248000814/5
5396076739,4169_9776492991,9776492991,"(EN) Consequuntur tenetur aliquid.","(DE) Consequuntur tenetur aliquid.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Temporibus esse.","(DE) Temporibus esse.",1,1,,8817749567/3
345287754X,4170_7142554290,7142554290,"(EN) Assumenda vel magnam.","(DE) Assumenda vel magnam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Impedit dolores dolore.","(DE) Impedit dolores dolore.",1,1,,263736372X/2
7237421735,4171_3576252266,3576252266,"(EN) Omnis et eum.","(DE) Omnis et eum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) A blanditiis.","(DE) A blanditiis.",1,1,,0585391742/5
0815693621,4172_1348403543,1348403543,"(EN) Quis consequuntur.","(DE) Quis consequuntur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut beatae.","(DE) Ut beatae.",1,1,,9693639839/2
2900408210,4173_7361729703,7361729703,"(EN) Libero quibusdam ut.","(DE) Libero quibusdam ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Enim accusantium.","(DE) Enim accusantium.",1,1,,9364351851/3
6148091658,4174_197422628X,197422628X,"(EN) Consequuntur sint.","(DE) Consequuntur sint.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem placeat illum.","(DE) Dolorem placeat illum.",1,1,,
